StoreID,Total_Visits,Avg_Call_Duration,Salesperson_Count,StoreLatitude,StoreLongitude,GeoCluster,Milk,Bread,Cheese,Yogurt,Butter,Cream,IceCream,Ghee,Paneer,Milk_Qty,Bread_Qty,Cheese_Qty,Yogurt_Qty,Butter_Qty,Cream_Qty,IceCream_Qty,Ghee_Qty,Paneer_Qty,Pred_Milk,Pred_Bread,Pred_Cheese,Pred_Yogurt,Pred_Butter,Pred_Cream,Pred_IceCream,Pred_Ghee,Pred_Paneer
S#MRIS90E4014,2,15.5,1,4.390058124,113.9854815,1.0,1,0,0,0,1,0,0,0,0,15,0,0,0,41,0,0,0,0,19.208640873015874,13.134335317460316,9.487650793650795,0.5620833333333334,13.181061507936507,10.108059523809523,26.653380952380953,0.0,30.505410714285723
S#MRIS90E4022,29,5.137931034482759,1,4.859862599999999,115.4061586,1.0,1,1,0,1,0,1,0,0,1,44,42,0,47,0,30,0,0,15,35.34,30.72,0.75,37.825,1.59,22.5325,0.55,10.35,14.035
S#MRIS90E4024,39,5.794871794871795,1,4.416344735,114.0098212,1.0,1,1,0,0,0,0,0,1,0,14,37,0,0,0,0,0,44,0,16.89,31.96,7.31,8.86,4.1,3.72,4.56,34.9,7.6625
S#MRIS90E4036,5,1.0,1,4.35555479,113.99333240000001,1.0,0,1,0,0,1,0,0,1,0,0,33,0,0,48,0,0,27,0,5.454113354037267,25.863958333333336,6.156238095238096,0.4657222222222222,32.58444950076805,3.779416666666668,2.682916666666667,20.510749999999998,5.581785714285713
S#MRIS90E4042,5,3.6,1,4.353764332,113.98799349999999,1.0,1,0,0,1,0,0,1,0,0,12,0,0,13,0,0,8,0,0,6.997499999999999,11.568916666666665,0.97,7.485,0.8438333333333332,0.8772727272727272,5.399,1.4892167832167835,0.365
S#MRIS90E4049,6,2.3333333333333335,1,4.405310813,114.0018634,1.0,1,1,1,0,1,1,1,0,0,24,31,13,0,28,10,11,0,0,30.79481349206349,21.793319444444446,7.711640873015876,0.28,21.052053571428566,11.703630952380955,16.292486111111103,14.456873015873018,18.299452035886823
S#MRIS90G0010,2,3.5,1,4.43183492,114.0423255,1.0,1,0,0,1,1,0,0,0,1,41,0,0,15,37,0,0,0,34,25.46375987191186,15.26043534760391,14.935763179800112,12.063895802423241,16.869229025607755,6.556512602399013,6.925835864932758,5.4483702585898355,18.617002103939633
S#MRIS90G0231,26,2.576923076923077,1,4.47801553,114.011163,1.0,1,0,0,1,0,0,1,0,1,39,0,0,24,0,0,24,0,49,33.799,3.418333333333334,1.985,19.72,1.935,4.715,16.145,1.79,36.078
S#MRIS90G0235,3,8.666666666666666,1,4.47460137,114.0138707,1.0,1,1,1,0,0,1,1,0,1,33,45,42,0,0,28,49,0,31,33.38029761904762,34.13919642857143,29.761744005994004,2.946228354978355,6.232162698412699,19.987527056277052,36.377159090909096,2.0742911255411256,23.663365259740264
S#MRIS90G0236,2,1.0,1,4.5117708,114.0172351,1.0,1,1,1,1,1,1,0,0,0,37,20,47,6,37,24,0,0,0,25.209940159375947,18.79845698442896,10.106536171517114,15.270365351514338,15.003802611332754,7.549598099296951,10.709477977755206,7.786319925683171,11.99766300440377
S#MRIS90G3509,2,3.0,1,4.42694113,114.0021791,1.0,1,1,0,1,0,0,0,1,1,31,20,0,17,0,0,0,5,25,24.54322791043759,15.30049911096313,12.149003294876644,11.055885044032316,11.654753242973026,11.48385216301171,12.431921784667459,8.288189707045744,13.350240311646303
S#MRIS90H2770,1,2.0,1,4.35385531,113.9888168,1.0,1,1,0,1,0,0,1,0,1,11,12,0,7,0,0,38,0,23,23.89565863177711,15.587946969926127,10.600998821877088,12.063653498977843,10.626265425209317,7.956793130346718,9.477854812843061,7.397804307431605,10.579911652149635
S#MRIS90H2772,1,2.0,1,3.80364803,113.7551835,1.0,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,23.89565863177711,15.587946969926127,10.600998821877088,12.063653498977843,10.626265425209317,7.956793130346718,9.477854812843061,7.397804307431605,10.579911652149635
S#MRIS90H3034,2,3.0,1,4.49202385,114.0080452,1.0,1,1,0,1,1,0,1,1,0,31,8,0,45,32,0,36,18,0,24.54322791043759,15.30049911096313,12.149003294876644,11.055885044032316,11.654753242973026,11.48385216301171,12.431921784667459,8.288189707045744,13.350240311646303
S#MRIS90H3044,2,4.5,1,4.42640539,114.0019792,1.0,1,0,0,0,1,0,0,1,1,9,0,0,0,45,0,0,23,15,15.77542671509096,20.055926417415893,13.595224598948002,7.9022211329042955,17.868515259397963,6.390844579376064,11.982657540968447,3.546002733043734,13.775421296289226
S#MRIS90H4070,1,6.0,1,4.353745745,113.9732813,1.0,1,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,32.656643398268415,10.09081313131313,7.435329004329001,24.329438492063506,3.831558261183261,4.1295367965367955,3.985918831168831,4.150748737373737,9.141469336219341
S#MRIS90H4405,1,1.0,1,4.45720096,114.0400278,1.0,1,1,0,1,1,0,1,0,0,15,14,0,46,38,0,46,0,0,22.077932718143646,15.898698105335695,12.372386211725907,12.257512447841355,12.674005816023833,7.167133315537911,12.848390682253664,9.072342492985518,9.584989700889333
S#MRIS90I0008,2,4.5,1,4.43091035,114.0429066,1.0,1,0,1,0,1,0,0,0,0,13,0,10,0,23,0,0,0,0,15.77542671509096,20.055926417415893,13.595224598948002,7.9022211329042955,17.868515259397963,6.390844579376064,11.982657540968447,3.546002733043734,13.775421296289226
S#MRIS90J0901,1,1.0,1,4.4788381,114.011553,1.0,1,1,0,1,1,0,0,0,1,49,11,0,48,8,0,0,0,22,22.077932718143646,15.898698105335695,12.372386211725907,12.257512447841355,12.674005816023833,7.167133315537911,12.848390682253664,9.072342492985518,9.584989700889333
S#MRIS90J0997,3,3.3333333333333335,1,4.47888094,114.0401518,1.0,1,1,0,0,0,0,0,0,1,5,46,0,0,0,0,0,0,18,27.77143912133618,21.382186808289738,8.523373539042655,3.145839102074397,16.765175855190563,1.7762832575920817,7.5752522771346325,0.7068234510587458,4.733103143588437
S#MRIS90J4808,1,2.0,1,4.47424445,114.0370261,1.0,1,1,0,1,0,1,0,0,0,48,21,0,35,0,37,0,0,0,23.89565863177711,15.587946969926127,10.600998821877088,12.063653498977843,10.626265425209317,7.956793130346718,9.477854812843061,7.397804307431605,10.579911652149635
S#MRIS90K0002,2,2.0,1,3.71509155,114.1731411,1.0,1,1,1,0,0,1,1,0,0,33,20,49,0,0,47,42,0,0,23.59733724701005,17.27268156741686,10.30946683676973,13.648518710748315,11.660050342195355,9.151203006589183,10.19497463197695,6.6383371679203185,11.948721033025054
S#MRIS90K0004,2,3.5,1,3.97149135,114.0951522,1.0,1,1,1,0,1,0,0,0,1,9,39,17,0,20,0,0,0,41,25.46375987191186,15.26043534760391,14.935763179800112,12.063895802423241,16.869229025607755,6.556512602399013,6.925835864932758,5.4483702585898355,18.617002103939633
S#MRIS90K0097,1,2.0,1,4.39389153,113.9892322,1.0,1,0,1,0,1,0,0,0,0,20,0,16,0,7,0,0,0,0,23.89565863177711,15.587946969926127,10.600998821877088,12.063653498977843,10.626265425209317,7.956793130346718,9.477854812843061,7.397804307431605,10.579911652149635
S#MRIS90K0136,1,3.0,1,4.4788864,114.0115876,1.0,1,1,1,0,1,0,0,1,0,18,45,15,0,31,0,0,10,0,22.814769931861047,15.957928120551491,14.274285783612315,16.30571357886499,8.01427055093293,6.691750669880183,11.431507021512827,5.60350673392021,8.251379363529631
S#MRIS90K0408,3,1.6666666666666667,1,4.41921092,114.0163811,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21,15,20.824389771478238,15.999432366226854,10.11983042663995,14.909284276436424,8.619059904242588,8.877736918049884,7.196433186273979,6.621760137095546,10.377755895910077
S#MRIS90K0567,2,1.5,1,4.425757039,114.0087036,1.0,1,1,0,0,0,0,0,0,0,21,32,0,0,0,0,0,0,0,23.134046722997432,15.90097640912693,5.542222354766428,13.919352018484915,10.820398316615345,7.06957691254867,10.95690292222727,7.826065352205744,13.868717386047958
S#MRIS90K0935,1,3.0,1,4.39049173,113.9862959,1.0,1,1,0,1,1,0,1,1,1,13,48,0,29,29,0,39,41,8,22.814769931861047,15.957928120551491,14.274285783612315,16.30571357886499,8.01427055093293,6.691750669880183,11.431507021512827,5.60350673392021,8.251379363529631
S#MRIS90K1636,3,5.0,1,4.42501213,114.02004419999999,1.0,1,1,0,1,0,0,1,0,0,36,21,0,28,0,0,23,0,0,19.16112067099567,29.06945238095238,8.808709706959707,29.093031746031752,16.196763736263733,8.125463141025643,22.09367353479854,8.868111471861468,0.34904761904761905
S#MRIS90K1747,2,1.0,1,4.44926559,114.0183394,1.0,1,0,0,0,1,0,0,1,0,37,0,0,0,10,0,0,12,0,25.209940159375947,18.79845698442896,10.106536171517114,15.270365351514338,15.003802611332754,7.549598099296951,10.709477977755206,7.786319925683171,11.99766300440377
S#MRIS90K1803,2,1.0,1,4.47342162,114.0375092,1.0,1,1,0,1,1,1,1,0,0,46,42,0,46,42,16,42,0,0,25.209940159375947,18.79845698442896,10.106536171517114,15.270365351514338,15.003802611332754,7.549598099296951,10.709477977755206,7.786319925683171,11.99766300440377
S#MRIS90K1831,2,8.5,1,4.3932328,113.9862909,1.0,1,1,0,1,1,0,0,0,0,11,20,0,47,30,0,0,0,0,24.49941345092817,17.18900630578572,8.95907959442518,16.96715439788969,20.495164981260572,7.705741344031784,3.932501262626264,11.138031599527917,7.996979886943124
S#MRIS90K1835,2,3.0,1,4.39323241,113.9862905,1.0,1,1,0,1,0,0,0,0,1,43,25,0,30,0,0,0,0,39,24.54322791043759,15.30049911096313,12.149003294876644,11.055885044032316,11.654753242973026,11.48385216301171,12.431921784667459,8.288189707045744,13.350240311646303
S#MRIS90K1836,1,3.0,1,4.8598567,115.4061596,1.0,0,0,1,1,0,0,1,1,0,0,0,47,20,0,0,32,14,0,22.814769931861047,15.957928120551491,14.274285783612315,16.30571357886499,8.01427055093293,6.691750669880183,11.431507021512827,5.60350673392021,8.251379363529631
S#MRIS90K1973,1,1.0,1,4.46494995,114.0369544,1.0,1,1,0,0,1,0,0,0,0,19,48,0,0,30,0,0,0,0,22.077932718143646,15.898698105335695,12.372386211725907,12.257512447841355,12.674005816023833,7.167133315537911,12.848390682253664,9.072342492985518,9.584989700889333
S#MRIS90K2355,2,0.0,1,4.46495234,114.0369513,1.0,1,0,0,0,1,0,1,1,0,38,0,0,0,22,0,45,25,0,17.917750818389564,11.621899806419925,7.916998583889442,9.300237876717365,19.01121744644675,11.875010160591039,12.401081271239939,7.342635472950678,12.918173716032847
S#MRIS90K2567,4,2.0,1,4.48013532,114.037959,1.0,0,1,0,0,0,0,1,0,1,0,8,0,0,0,0,14,0,44,21.537875800675156,15.423747677304595,10.24187422907221,14.27499804564566,14.951360923757896,5.176119969952706,12.156122702506671,6.237425161352161,10.815060707446067
S#MRIS90K3830,2,1.5,1,4.47864029,114.011517,1.0,1,0,1,1,0,0,1,0,1,16,0,48,48,0,0,29,0,47,23.134046722997432,15.90097640912693,5.542222354766428,13.919352018484915,10.820398316615345,7.06957691254867,10.95690292222727,7.826065352205744,13.868717386047958
S#MRIS90L0019,2,1.5,1,4.35500195,113.9858168,1.0,1,1,1,0,0,1,1,1,1,38,9,6,0,0,44,27,33,42,23.134046722997432,15.90097640912693,5.542222354766428,13.919352018484915,10.820398316615345,7.06957691254867,10.95690292222727,7.826065352205744,13.868717386047958
S#MRIS90L0043,3,3.0,1,4.4788749,114.011588,1.0,1,1,0,1,1,0,1,0,1,28,32,0,34,32,0,38,0,45,27.7036307740462,29.4963665113481,11.818456083540644,7.158175866617041,7.862357051853374,8.12697228833258,13.028040133477635,6.842116350969289,12.074708090112505
S#MRIS90L0232,1,0.0,1,4.39704509,113.9912662,1.0,1,1,0,0,0,0,1,1,0,25,43,0,0,0,0,19,21,0,30.28207320409709,17.968218667240627,4.610449822187256,15.902561586828295,7.607201295353948,9.056522783296845,5.202009715596663,6.674276509552739,6.741585828695884
S#MRIS90L0350,1,2.0,1,4.4788201,114.011589,1.0,1,0,1,0,1,0,1,1,0,42,0,24,0,19,0,28,29,0,23.89565863177711,15.587946969926127,10.600998821877088,12.063653498977843,10.626265425209317,7.956793130346718,9.477854812843061,7.397804307431605,10.579911652149635
S#MRIS90L0591,2,6.0,1,4.40720724,114.001175,1.0,1,1,0,0,0,0,0,0,1,47,24,0,0,0,0,0,0,26,17.14182517482518,20.069958985458985,12.368425005550009,13.884901390276388,4.6947556887556905,0.966845487845488,5.552466255966255,21.425890040515036,7.869460345210349
S#MRIS90L0680,3,2.6666666666666665,1,4.41053871,114.0152797,1.0,1,0,1,0,0,1,0,0,0,45,0,21,0,0,24,0,0,0,23.97233822959288,18.162939142973556,12.444267672520594,11.34683984049421,9.255240829945372,5.378208353141932,8.625184883698006,6.046485221353146,5.1941728324075305
S#MRIS90L0685,1,1.0,1,4.3933824,113.9859976,1.0,0,1,0,0,1,0,1,0,0,0,14,0,0,9,0,15,0,0,22.077932718143646,15.898698105335695,12.372386211725907,12.257512447841355,12.674005816023833,7.167133315537911,12.848390682253664,9.072342492985518,9.584989700889333
S#MRIS90L0686,2,3.5,1,4.4788181,114.0115626,1.0,0,1,0,0,1,1,1,0,0,0,22,0,0,34,46,10,0,0,25.46375987191186,15.26043534760391,14.935763179800112,12.063895802423241,16.869229025607755,6.556512602399013,6.925835864932758,5.4483702585898355,18.617002103939633
S#MRIS90L0899,19,6.2631578947368425,1,4.4354291,114.0155361,1.0,0,1,1,1,0,0,1,1,1,0,5,36,45,0,0,44,16,9,9.97,11.181,24.18333333333333,30.8425,3.72,0.3025,35.185,15.18,12.285
S#MRIS90L1541,1,2.0,1,4.5004162,114.0232905,1.0,1,1,0,1,0,0,0,0,0,44,41,0,19,0,0,0,0,0,23.89565863177711,15.587946969926127,10.600998821877088,12.063653498977843,10.626265425209317,7.956793130346718,9.477854812843061,7.397804307431605,10.579911652149635
S#MRIS90L2108,1,2.0,1,4.4788321,114.0115711,1.0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,23.89565863177711,15.587946969926127,10.600998821877088,12.063653498977843,10.626265425209317,7.956793130346718,9.477854812843061,7.397804307431605,10.579911652149635
S#MRIS90L2289,4,3.0,1,4.4788895,114.0115663,1.0,1,0,0,1,0,0,1,0,0,24,0,0,15,0,0,16,0,0,27.964186507936503,21.1802968975469,0.11944444444444445,6.785182539682541,17.015722222222216,0.16649999999999998,14.681444444444441,5.716666666666665,9.520206349206351
S#MRIS90L2804,2,0.5,1,4.478824,114.0115735,1.0,1,0,1,1,1,0,0,1,1,10,0,45,9,8,0,0,48,6,13.607515397908601,13.722329283401445,12.885901758101092,13.329705873795174,15.600611544479836,7.190852495063613,3.982351582340651,14.344207049973797,11.504297348539508
S#MRIS90L2829,2,2.5,1,4.46495145,114.036952,1.0,0,1,0,1,0,1,0,1,1,0,22,0,11,0,13,0,7,29,21.635874281667874,21.73990390212879,13.383146858619595,15.296651097728741,12.931560289679853,3.0382269260674137,10.943512355468453,2.565441255375388,14.311405816048845
S#MRIS90L2934,2,4.0,1,4.49203819,114.0080452,1.0,1,1,0,0,0,0,1,0,0,43,27,0,0,0,0,44,0,0,24.20352234732037,17.846465829528046,11.505506401057916,11.874245376131489,13.935644574630246,6.460508338742019,12.56310508261671,7.224827753143436,5.920856416224379
S#MRIS90L3437,4,4.25,1,4.474561,114.0148424,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25,0,8,24.06349007936508,12.961240259740254,0.4296190476190476,1.843998015873016,5.655497835497835,22.804152777777777,11.573294733044737,0.316875,26.416617063492055
S#MRIS90L3610,2,4.5,1,4.4788788,114.0115816,1.0,1,1,1,0,0,0,0,0,0,40,30,26,0,0,0,0,0,0,15.77542671509096,20.055926417415893,13.595224598948002,7.9022211329042955,17.868515259397963,6.390844579376064,11.982657540968447,3.546002733043734,13.775421296289226
S#MRIS90L6025,5,2.0,1,4.86273142,115.4089009,1.0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,21.570498899411827,11.730311537790953,12.722365036564906,10.62400479975863,12.48931984347415,13.76239049163167,8.009740174307433,3.0339574822884123,10.712912767954133
S#MRIS90L6040,3,2.0,1,4.8597211,115.40782029999998,1.0,0,1,0,1,0,1,0,0,0,0,19,0,33,0,14,0,0,0,21.56228971274824,16.80304307085481,9.514663932515386,10.61391579228381,10.106927588396323,7.916905695642933,8.46535842163464,7.9237906110604595,13.666385828655532
S#MRIS90L6186,4,2.0,1,4.86192365,115.4097278,1.0,1,0,0,1,1,1,1,0,0,47,0,0,43,34,23,15,0,0,21.537875800675156,15.423747677304595,10.24187422907221,14.27499804564566,14.951360923757896,5.176119969952706,12.156122702506671,6.237425161352161,10.815060707446067
S#MRIS90L6242,2,2.0,1,4.8603666,115.4077844,1.0,1,0,1,0,1,1,0,0,0,46,0,12,0,28,42,0,0,0,23.59733724701005,17.27268156741686,10.30946683676973,13.648518710748315,11.660050342195355,9.151203006589183,10.19497463197695,6.6383371679203185,11.948721033025054
S#MRIS90L6360,2,2.0,1,4.8605303,115.4065697,1.0,1,0,1,0,0,1,1,1,0,5,0,26,0,0,34,34,5,0,23.59733724701005,17.27268156741686,10.30946683676973,13.648518710748315,11.660050342195355,9.151203006589183,10.19497463197695,6.6383371679203185,11.948721033025054
S#MRIS90L6385,4,2.0,1,4.86033227,115.4094739,1.0,1,1,0,0,1,0,0,1,1,30,36,0,0,38,0,0,18,24,21.537875800675156,15.423747677304595,10.24187422907221,14.27499804564566,14.951360923757896,5.176119969952706,12.156122702506671,6.237425161352161,10.815060707446067
S#MRIS90L6403,6,2.1666666666666665,1,4.8613035,115.4094315,1.0,1,1,1,0,1,1,1,0,0,14,48,16,0,43,10,38,0,0,24.567638888888887,22.747044621228447,7.351714285714288,1.1618608058608058,30.849595238095247,4.70338492063492,17.10648992673993,22.962309343434345,0.46491666666666664
S#MRIS90L6406,3,2.0,1,4.5003116,114.02331069999998,1.0,1,1,0,0,0,0,0,1,1,24,49,0,0,0,0,0,45,33,21.56228971274824,16.80304307085481,9.514663932515386,10.61391579228381,10.106927588396323,7.916905695642933,8.46535842163464,7.9237906110604595,13.666385828655532
S#MRIS90L6566,8,3.125,1,4.8514378,115.406953,1.0,0,0,0,0,1,0,0,1,1,0,0,0,0,14,0,0,41,42,19.027259920634926,18.945597222222215,8.049742063492063,17.594321428571426,19.665809523809525,2.769317460317461,15.315904761904763,12.483533730158731,13.155083333333337
S#MRIS90L6582,4,2.0,1,4.785651364,115.2747446,1.0,1,0,1,1,0,0,0,0,0,20,0,20,14,0,0,0,0,0,21.537875800675156,15.423747677304595,10.24187422907221,14.27499804564566,14.951360923757896,5.176119969952706,12.156122702506671,6.237425161352161,10.815060707446067
S#MRIS90L6583,3,2.0,1,4.504043333,114.01811,1.0,1,1,0,0,0,0,0,0,0,36,9,0,0,0,0,0,0,0,21.56228971274824,16.80304307085481,9.514663932515386,10.61391579228381,10.106927588396323,7.916905695642933,8.46535842163464,7.9237906110604595,13.666385828655532
S#MRIS90L6605,4,2.0,1,4.3568182,113.9867771,1.0,1,1,1,1,0,0,0,1,0,13,34,18,14,0,0,0,18,0,21.537875800675156,15.423747677304595,10.24187422907221,14.27499804564566,14.951360923757896,5.176119969952706,12.156122702506671,6.237425161352161,10.815060707446067
S#MRIS90L6622,4,2.0,1,4.85996759,115.4067972,1.0,1,1,1,1,1,0,0,1,1,35,20,38,49,42,0,0,39,16,21.537875800675156,15.423747677304595,10.24187422907221,14.27499804564566,14.951360923757896,5.176119969952706,12.156122702506671,6.237425161352161,10.815060707446067
S#MRIS90L6646,2,1.5,1,4.8618446,115.4096001,1.0,1,0,0,1,0,0,1,0,1,31,0,0,7,0,0,40,0,39,23.134046722997432,15.90097640912693,5.542222354766428,13.919352018484915,10.820398316615345,7.06957691254867,10.95690292222727,7.826065352205744,13.868717386047958
S#MRIS90L6722,1,2.0,1,4.3568394,113.9867253,1.0,1,1,0,1,0,1,1,0,0,26,7,0,29,0,14,40,0,0,23.89565863177711,15.587946969926127,10.600998821877088,12.063653498977843,10.626265425209317,7.956793130346718,9.477854812843061,7.397804307431605,10.579911652149635
S#MRIS90L6723,2,2.0,1,4.8593866,115.4056403,1.0,1,0,1,0,1,0,0,0,0,25,0,34,0,7,0,0,0,0,23.59733724701005,17.27268156741686,10.30946683676973,13.648518710748315,11.660050342195355,9.151203006589183,10.19497463197695,6.6383371679203185,11.948721033025054
S#MRIS90L6803,6,1.8333333333333333,1,4.3568298,113.9867316,1.0,1,1,0,0,1,1,0,0,1,41,5,0,0,32,42,0,0,45,20.089313492063496,31.75974296536796,16.42217640692641,14.206223845598842,22.834638347763345,13.876985930735932,8.291440476190477,0.4165,19.935141053391053
S#MRIS90L6882,2,2.0,1,4.8604127,115.4066452,1.0,1,1,0,1,1,1,0,0,0,46,24,0,16,44,30,0,0,0,23.59733724701005,17.27268156741686,10.30946683676973,13.648518710748315,11.660050342195355,9.151203006589183,10.19497463197695,6.6383371679203185,11.948721033025054
S#MRIS90L6887,4,2.0,1,4.785772429,115.2750864,1.0,1,0,0,0,1,0,1,0,0,46,0,0,0,32,0,17,0,0,21.537875800675156,15.423747677304595,10.24187422907221,14.27499804564566,14.951360923757896,5.176119969952706,12.156122702506671,6.237425161352161,10.815060707446067
S#MRIS90L6966,3,1.6666666666666667,1,4.3568123,113.98679550000001,1.0,1,1,0,1,1,0,0,0,0,29,35,0,29,5,0,0,0,0,20.824389771478238,15.999432366226854,10.11983042663995,14.909284276436424,8.619059904242588,8.877736918049884,7.196433186273979,6.621760137095546,10.377755895910077
S#MRIS90L6967,5,5.0,1,4.86019172,115.40445029999998,1.0,1,1,1,0,0,0,0,1,0,7,24,22,0,0,0,0,14,0,17.565309523809525,23.03286904761905,16.94875,3.678666666666666,10.64,2.599166666666666,3.3062500000000004,8.889583333333333,4.14
S#MRIS90L6970,6,2.0,1,4.3568281,113.9867288,1.0,1,1,0,0,1,0,1,0,1,7,11,0,0,46,0,16,0,23,27.724878664636027,23.111749142197667,12.968462175896004,5.611015913824738,9.282950014038247,7.661112274979925,7.613068349950703,18.156094067697012,17.95540307323396
S#MRIS90L7003,3,1.6666666666666667,1,4.8608722,115.40928430000001,1.0,0,1,1,1,0,0,0,0,0,0,25,23,16,0,0,0,0,0,20.824389771478238,15.999432366226854,10.11983042663995,14.909284276436424,8.619059904242588,8.877736918049884,7.196433186273979,6.621760137095546,10.377755895910077
S#MRIS90L7041,5,2.8,1,4.8599301,115.4090911,1.0,1,1,1,0,1,0,0,0,1,49,44,5,0,10,0,0,0,38,38.77061309523812,22.61311706349206,7.829277777777777,19.06214285714286,2.9332341269841278,12.741285714285716,12.626515873015865,6.702944444444444,15.751623015873017
S#MRIS90L7248,2,1.5,1,4.86278327,115.4089205,1.0,1,1,0,0,0,0,0,0,1,46,11,0,0,0,0,0,0,7,23.134046722997432,15.90097640912693,5.542222354766428,13.919352018484915,10.820398316615345,7.06957691254867,10.95690292222727,7.826065352205744,13.868717386047958
S#MRIS90L7337,7,3.7142857142857144,1,4.8611833,115.4074455,1.0,1,0,0,1,1,0,1,1,1,41,0,0,40,29,0,39,13,25,27.02172222222221,2.4908333333333332,3.605833333333334,17.201666666666668,26.013916666666656,19.141500000000004,32.922666666666665,8.167392857142856,13.082083333333337
S#MRIS90L7414,5,2.4,1,4.8590175,115.4072893,1.0,1,1,1,0,0,0,0,1,1,38,33,5,0,0,0,0,7,32,25.89342857142856,40.980007936507924,2.251287698412699,0.833,9.010880952380953,5.257291666666666,20.474184523809527,2.2354583333333333,11.653529761904757
S#MRIS90L7453,6,4.666666666666667,1,4.3568352,113.98672749999999,1.0,0,0,1,1,1,0,0,0,1,0,0,40,24,36,0,0,0,18,19.73444047619048,13.090391358641362,20.566702380952375,16.419119047619045,14.970993506493505,0.44791666666666663,8.253190476190477,1.3923333333333334,7.587428571428571
S#MRIS90L7468,3,2.0,1,4.8599336,115.4091312,1.0,1,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,21.56228971274824,16.80304307085481,9.514663932515386,10.61391579228381,10.106927588396323,7.916905695642933,8.46535842163464,7.9237906110604595,13.666385828655532
S#MRIS90L7493,3,1.6666666666666667,1,4.8626173,115.40922870000001,1.0,1,0,0,0,0,0,1,0,1,29,0,0,0,0,0,25,0,30,20.824389771478238,15.999432366226854,10.11983042663995,14.909284276436424,8.619059904242588,8.877736918049884,7.196433186273979,6.621760137095546,10.377755895910077
S#MRIS90L7494,5,1.8,1,4.4788318,114.011587,1.0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,22,28.313072871572878,9.695961760461762,18.088438852813862,23.25625072150071,8.880501082251083,18.491529581529573,2.833414502164502,0.01375,12.202772727272741
S#MRIS90L7612,2,2.0,1,4.8607177,115.4080653,1.0,1,1,0,0,0,0,0,0,0,13,19,0,0,0,0,0,0,0,23.59733724701005,17.27268156741686,10.30946683676973,13.648518710748315,11.660050342195355,9.151203006589183,10.19497463197695,6.6383371679203185,11.948721033025054
S#MRIS90L7871,5,2.6,1,4.47875312,114.01158009999999,1.0,1,1,0,0,1,1,1,0,0,34,22,0,0,32,7,15,0,0,19.996299603174613,9.870718253968255,23.086150793650805,0.0,17.659831349206346,12.343634920634923,16.41914484126984,3.4563095238095225,4.202271825396824
S#MRIS90L7924,3,2.6666666666666665,1,4.785707207,115.2749202,1.0,1,0,1,1,1,0,0,0,0,29,0,36,23,39,0,0,0,0,23.97233822959288,18.162939142973556,12.444267672520594,11.34683984049421,9.255240829945372,5.378208353141932,8.625184883698006,6.046485221353146,5.1941728324075305
S#MRIS90L7949,7,2.857142857142857,1,4.3568432,113.9867319,1.0,1,1,0,1,0,1,0,1,1,35,39,0,16,0,21,0,19,32,34.93333333333333,34.82308333333334,4.619027777777777,13.8275,2.524333333333333,16.7035,2.889041666666667,14.1375,25.489083333333333
S#MRIS90M0008,1,2.0,1,4.39118322,113.985864,1.0,1,1,1,1,0,0,0,0,0,33,22,25,23,0,0,0,0,0,23.89565863177711,15.587946969926127,10.600998821877088,12.063653498977843,10.626265425209317,7.956793130346718,9.477854812843061,7.397804307431605,10.579911652149635
S#MRIS90M0020,1,2.0,1,4.3932321,113.9862905,1.0,1,1,1,0,0,1,1,0,0,18,42,40,0,0,35,38,0,0,23.89565863177711,15.587946969926127,10.600998821877088,12.063653498977843,10.626265425209317,7.956793130346718,9.477854812843061,7.397804307431605,10.579911652149635
S#MRIS90M0049,1,13.0,1,4.3515463,113.9913759,1.0,1,1,0,0,0,0,0,0,1,32,20,0,0,0,0,0,0,8,20.67395833333333,27.506999999999998,0.52725,17.904166666666665,3.5111666666666665,15.410499999999997,1.8004761904761906,0.6625,3.793666666666667
S#MRIS90M0065,13,4.923076923076923,1,4.5004128,114.0231825,1.0,1,1,0,1,0,0,1,1,0,12,29,0,23,0,0,12,24,0,14.685,21.986,3.845,20.97,1.41,4.07,12.9775,20.25,0.205
S#MRIS90M0234,2,3.5,1,4.4788475,114.0115721,1.0,1,1,1,1,1,0,0,0,1,43,47,38,38,15,0,0,0,7,25.46375987191186,15.26043534760391,14.935763179800112,12.063895802423241,16.869229025607755,6.556512602399013,6.925835864932758,5.4483702585898355,18.617002103939633
S#MRIS90M0384,1,8.0,1,4.37231814,113.9819382,1.0,1,1,1,0,1,0,0,1,1,47,31,11,0,31,0,0,27,21,29.453071428571423,20.981404761904756,4.038261904761905,11.739345238095238,10.388460317460314,0.19175,14.596999999999996,8.95214285714286,7.189361111111114
